"CODE DECLARANT";"CODE DIFFUSEUR";GRID;"CODE EAN 13";"CODE UPC";"IDENTIFIANT PRODUIT DECLARANT";"TYPE SERVICE";"TYPE PRODUIT";"TITRE PRODUIT";"TITRE OEUVRE";"NOM COMPOSITEUR";"NOM AUTEUR";"NOM EDITEUR";"NOM INTERPRETE";LABEL;"DUREE OEUVRE";"DATE DEBUT PERIODE";"DATE FIN PERIODE";"TERRITOIRE VENTE";QUANTITE;"NOM DE L'OFFRE COMMERCIALE";"TYPE MODELE COMMERCIAL";"TYPE CANAL DISTRIBUTION";"TYPE UTILISATION";"PRIX UNITAIRE HT";DEVISE

TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"High Time + Like rock'n'Roll";"It's All Over Now Baby Blue";"Little Bob";;;;;4:07;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Wanderers...Followers...Lovers...;"His latest flame";"Little Bob";;;;;2:06;01/02/2014;30/02/2014;FR;3;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Live in the Dockland (2005)";Pauline;"Little Bob";;;;;2:27;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"High Time + Like rock'n'Roll";"You'll be Mine";"Little Bob";;;;;3:29;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Libero;"Be gentle with the whore";"Little Bob";;;;;3:13;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Live in the Dockland (2005)";More'n'more;"Little Bob";;;;;3:35;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"High Time + Like rock'n'Roll";"Oh Suzy";"Little Bob";;;;;2:25;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Libero;Outside;"Little Bob";;;;;4:09;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Live in the Dockland (2005)";"Back door man";"Little Bob";;;;;4:10;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"High Time + Like rock'n'Roll";"So Bad";"Little Bob";;;;;4:16;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Libero;"Next generation";"Little Bob";;;;;3:52;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Live in the Dockland (2005)";"A shadow over";"Little Bob";;;;;4:01;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"High Time + Like rock'n'Roll";Lucille;"Little Bob";;;;;2:56;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Libero;"Vivere, sperare";"Little Bob";;;;;1:59;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Vacant Heart";"Mad Dog";"Little Bob";;;;;2:36;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Live in the Dockland (2005)";"Just like a Hobo";"Little Bob";;;;;4:33;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Libero;"Mean game";"Little Bob";;;;;3:37;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Lycanthrope;"Ubuhuhua  Le Lycaon";Lycanthrope;;;;;4:13;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Lycanthrope;"Le tunnel (Intro)";Lycanthrope;;;;;3:03;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Lycanthrope;"Le tunnel";Lycanthrope;;;;;9:11;01/02/2014;30/02/2014;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Musique juive de méditerranée";"Ya ghadi l'Sahra";Manguina;;;;;4:44;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Musique juive de méditerranée";"La rosa enflorece";Manguina;;;;;4:10;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Musique juive de méditerranée";"Nani nani";Manguina;;;;;4:22;01/02/2014;30/02/2014;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Musique juive de méditerranée";"Shabehi Yerushakaim";Manguina;;;;;5:52;01/02/2014;30/02/2014;FR;8;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Manouche;"Sans que je passe";Manouche;;;;;3:23;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Comme un p'tit bonheur";"Juste assez";Manouche;;;;;3:19;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Manouche;"Les enfants lampions";Manouche;;;;;2:34;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Comme un p'tit bonheur";"C'est l'été";Manouche;;;;;2:41;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Manouche;Bazire;Manouche;;;;;2:49;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Comme un p'tit bonheur";"Sans que je passe";Manouche;;;;;3:39;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Manouche;"Avec deux L";Manouche;;;;;2:40;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Comme un p'tit bonheur";"Le faire part";Manouche;;;;;2:54;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Manouche;"Track 5";Manouche;;;;;3:21;01/02/2014;30/02/2014;FR;404;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Comme un p'tit bonheur";"Les souvenirs";Manouche;;;;;4:00;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Comme un p'tit bonheur";Chanter;Manouche;;;;;2:20;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Comme un p'tit bonheur";"Comme un p'tit bonheur";Manouche;;;;;4:42;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"An Introduction to Doctor Outer";"Doctor Outer";Mattic;;;;;4:21;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"An Introduction to Doctor Outer";"Let Us In";Mattic;;;;;3:47;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Melosolex;"Highway star";Melosolex;;;;;4:32;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Melosolex;"La foule (Amore de mis amores)";Melosolex;;;;;4:27;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Live june 16th";"Gimme some friendship";"Mister Moonlight";;;;;4:05;01/02/2014;30/02/2014;FR;7;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Live june 16th";"Precious time";"Mister Moonlight";;;;;4:25;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Live june 16th";Mother;"Mister Moonlight";;;;;5:25;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Sacrée quête";"Christiane (Pour plantes cupressacees)";"Mobs et travaux";;;;;0:17;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Gospel;Gospel;"My north eye";;;;;4:37;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Gospel;"Nothing for nothing";"My north eye";;;;;3:20;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Gospel;"My brand new heart";"My north eye";;;;;3:02;01/02/2014;30/02/2014;FR;12;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"My Silly Dogfish";"Sun Flower seeds";"My Silly Dogfish";;;;;2:51;01/02/2014;30/02/2014;FR;5;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"My Silly Dogfish";"Radical Chic";"My Silly Dogfish";;;;;2:35;01/02/2014;30/02/2014;FR;3;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"My Silly Dogfish";Shake;"My Silly Dogfish";;;;;3:23;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"My Silly Dogfish";"Complete Unknown";"My Silly Dogfish";;;;;6:50;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"My Silly Dogfish";"Closer than Close";"My Silly Dogfish";;;;;3:37;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"My Silly Dogfish";Erasure;"My Silly Dogfish";;;;;3:31;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"My Silly Dogfish";"Copper and Gold";"My Silly Dogfish";;;;;2:12;01/02/2014;30/02/2014;FR;8;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Ghetto Moudjahidin";"Rien a prouver";"Ness et Cité";;;;;2:43;01/02/2014;30/02/2014;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Ghetto Moudjahidin";"Ghetto Moudjahidin";"Ness et Cité";;;;;3:24;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Ghetto Moudjahidin";"Rimes et batiments";"Ness et Cité";;;;;4:33;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Ghetto Moudjahidin";"Haine story (Feat. Fabe)";"Ness et Cité";;;;;3:59;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Ghetto Moudjahidin";"Cause commune";"Ness et Cité";;;;;1:51;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Ghetto Moudjahidin";Bismillah;"Ness et Cité";;;;;3:44;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Ghetto Moudjahidin";"Mafieux sans mafia (Feat. Ibrah & NH)";"Ness et Cité";;;;;5:07;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Ghetto Moudjahidin";"Baston de regards (Feat. PAD)";"Ness et Cité";;;;;3:55;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Ghetto Moudjahidin";"Si tristes sont nos vies";"Ness et Cité";;;;;4:50;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Ghetto Moudjahidin";Dique-sa;"Ness et Cité";;;;;4:10;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Ghetto Moudjahidin";Vice-sert;"Ness et Cité";;;;;3:59;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Starter;Sometimes;"New Line Up";;;;;3:15;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Starter;"Allright Ok You Win";"New Line Up";;;;;3:01;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Starter;"Easy Does It";"New Line Up";;;;;2:23;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Starter;"You Can't Judge A Book";"New Line Up";;;;;3:29;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Ils veulent coucher avec... Bip Bip";"Ils veulent coucher avec..";Oenix;;;;;1:22;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Ils veulent coucher avec Sheila";"Ils veulent coucher avec Sheila";Oenix;;;;;1:20;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Ils veulent coucher avec... Bip Bip";"Melodie qui sonne";Oenix;;;;;2:22;01/02/2014;30/02/2014;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Bloque notes";Javazz;"Olivier Lecoeur";;;;;1:36;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"The waiting room";"White horse café";"Othello Fred";;;;;4:01;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Secret Gardens";"Strange apple";"OXP (the other xperience)";;;;;4:23;01/02/2014;30/02/2014;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Secret Gardens";"Get over it";"OXP (the other xperience)";;;;;4:26;01/02/2014;30/02/2014;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Secret Gardens";"Show me more";"OXP (the other xperience)";;;;;8:36;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Secret Gardens";"It will never die";"OXP (the other xperience)";;;;;4:38;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Secret Gardens";"With my mu";"OXP (the other xperience)";;;;;4:42;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Secret Gardens";"Sone those flames";"OXP (the other xperience)";;;;;4:45;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Funkypnotic;Funkypnotic;Ozé;;;;;4:10;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Funkypnotic;Pas;Ozé;;;;;4:42;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Amalgamme;"The song is you";"Philippe Ecrepont Quartet";;;;;0:54;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Amalgamme;"Tea for two";"Philippe Ecrepont Quartet";;;;;3:23;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Amalgamme;"Le nez dans les étoiles";"Philippe Ecrepont Quartet";;;;;5:12;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Amalgamme;Laura;"Philippe Ecrepont Quartet";;;;;3:00;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Amalgamme;"Take five";"Philippe Ecrepont Quartet";;;;;3:57;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Amalgamme;"The song is you";"Philippe Ecrepont Quartet";;;;;0:52;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Le bleu ne fait pas le ciel";"J'entraine le ciel avec moi";"Philippe-Marcel Iung";;;;;5:58;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Alasin-and-Kukkakaali;Soutuvene;"Philippe-Marcel Iung";;;;;2:19;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Le bleu ne fait pas le ciel";"La mort abolie";"Philippe-Marcel Iung";;;;;1:52;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Alasin-and-Kukkakaali;Valkoinen-katedraali;"Philippe-Marcel Iung";;;;;1:52;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Le bleu ne fait pas le ciel";"Son corps foule a ses pieds";"Philippe-Marcel Iung";;;;;2:30;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Alasin-and-Kukkakaali;Hehkuvat-marjat;"Philippe-Marcel Iung";;;;;4:05;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Le bleu ne fait pas le ciel";"Dystocie emerveillee";"Philippe-Marcel Iung";;;;;1:10;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Alasin-and-Kukkakaali;Olki-ja-iho;"Philippe-Marcel Iung";;;;;1:32;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Le bleu ne fait pas le ciel";"Le bleu ne fait pas le ciel";"Philippe-Marcel Iung";;;;;2:01;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Alasin-and-Kukkakaali;Villi-heinikko;"Philippe-Marcel Iung";;;;;1:39;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Le bleu ne fait pas le ciel";"Illisible cri";"Philippe-Marcel Iung";;;;;1:27;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Alasin-and-Kukkakaali;Levollinen-otava;"Philippe-Marcel Iung";;;;;6:28;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Le bleu ne fait pas le ciel";"Le silence tisse de cris";"Philippe-Marcel Iung";;;;;2:17;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Alasin-and-Kukkakaali;Jaa-avokas;"Philippe-Marcel Iung";;;;;1:00;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Le bleu ne fait pas le ciel";"Long arrachement de mon corps";"Philippe-Marcel Iung";;;;;1:41;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Alasin-and-Kukkakaali;Meloja-matruusi;"Philippe-Marcel Iung";;;;;4:46;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Le bleu ne fait pas le ciel";"Un present des origines";"Philippe-Marcel Iung";;;;;3:38;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Alasin-and-Kukkakaali;Utuisuus;"Philippe-Marcel Iung";;;;;3:48;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Le bleu ne fait pas le ciel";"Un nu sature";"Philippe-Marcel Iung";;;;;2:25;01/02/2014;30/02/2014;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Alasin-and-Kukkakaali;Miekka-joutsen;"Philippe-Marcel Iung";;;;;4:10;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Alasin-and-Kukkakaali;Jattilainen;"Philippe-Marcel Iung";;;;;1:47;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Alasin-and-Kukkakaali;Vasaramies;"Philippe-Marcel Iung";;;;;1:26;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Alasin-and-Kukkakaali;Punaposket;"Philippe-Marcel Iung";;;;;3:41;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Alasin-and-Kukkakaali;Vaakunaseppa;"Philippe-Marcel Iung";;;;;2:45;01/02/2014;30/02/2014;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"A collection of true stories and other tales";"Carry on";"Red Lezards";;;;;3:30;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"A collection of true stories and other tales";"Miss my home";"Red Lezards";;;;;3:10;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"A collection of true stories and other tales";"Cause toujours";"Red Lezards";;;;;4:01;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Sales Figures";"L.A. Party";Roadrunners;;;;;4:55;01/02/2014;30/02/2014;FR;18;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Instant Trouble";"I'm watchin'you";Roadrunners;;;;;3:46;01/02/2014;30/02/2014;FR;3;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Bizarre Rendez vous";"Initiation Rites";Roadrunners;;;;;5:25;01/02/2014;30/02/2014;FR;3;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Beep Show";"You change all the time";Roadrunners;;;;;3:38;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Sales Figures";"Couteau Naif";Roadrunners;;;;;2:33;01/02/2014;30/02/2014;FR;6;;FREE;INTERNET;ON_DEM_STRE;0;EURO
